LEAID,ZIP,LAT,LON
0401012,85711,31.868001,-110.993697
0401013,85710,32.220676,-110.835698
0401014,85013,33.509732,-112.088413
0401015,85603,31.411137,-109.877816
0401016,85201,33.414723,-111.823929
0401050,85008,33.458079,-111.977873
0401080,86335,34.653169,-111.765216
0401160,85348,33.77486,-113.60277
0401180,85603,31.39316,-109.925851
0401230,85922,33.636466,-109.092108
0401260,85643,32.58612,-109.974741
0401290,85325,33.91291,-113.993365
0401330,85605,32.325282,-109.489832
0401380,85326,33.42765,-112.600786
0401410,85326,33.374442,-112.578186
0401460,85635,31.555462,-110.262873
0401500,86442,35.1073,-114.611853
0401600,86322,34.5872,-111.8592
0401650,85324,34.06281,-112.140269
0401680,85031,33.496909,-112.170418
0401710,85122,32.90932,-111.753951
0401740,85122,32.937747,-111.737062
0401760,85718,32.28704,-110.940151
0401810,86034,35.77291,-110.138303
0401830,85342,34.019504,-112.350169
0401870,85224,33.2987,-111.867
0401920,85931,34.336489,-110.806111
0401940,86503,36.151518,-109.586338
0402130,85606,32.112513,-109.920155
0402190,85924,34.422596,-109.640578
0402220,85332,34.17193,-112.859485
0402250,85614,31.841962,-110.957223
0402320,85128,32.981401,-111.524793
0402370,86326,34.740129,-112.026608
0402400,85364,32.699084,-114.67121
0402430,85016,33.48585,-112.022031
0402460,86343,34.207523,-112.339166
0402480,85543,32.889743,-109.824169
0402490,85617,31.467643,-109.696997
0402530,85607,31.346877,-109.544791
0402600,85534,32.724305,-109.109789
0402690,85374,33.627751,-112.383868
0402740,85131,32.789154,-111.619972
0402760,85610,31.685778,-109.680276
0402790,85131,32.76011,-111.550011
0402820,85637,31.773222,-110.713674
0402860,86004,35.196141,-111.603409
0402920,85132,33.02249,-111.390011
0403010,85705,32.272656,-110.998612
0403040,85268,33.61555,-111.736191
0403060,85043,33.43299,-112.202631
0403080,86022,36.9519,-112.5211
0403150,85613,31.546903,-110.369631
0403200,85536,33.034299,-109.964523
0403240,85349,32.494882,-114.768185
0403290,86505,35.711713,-109.532143
0403310,85337,32.9524,-112.718132
0403400,85234,33.348597,-111.79012
0403420,85301,33.544076,-112.183234
0403450,85301,33.549073,-112.152075
0403500,85501,33.393282,-110.781292
0403550,86023,36.052335,-112.138634
0403660,86401,35.173724,-113.778946
0403730,85292,32.993072,-110.771434
0403780,85295,33.297191,-111.702845
0403820,86025,34.909943,-110.169418
0403860,85012,33.49397,-112.072897
0403870,86314,34.6338,-112.3149
0403900,85333,32.8068,-113.5414
0403950,85634,31.916375,-111.860905
0403960,85009,33.46716,-112.131521
0403990,85140,33.272976,-111.545503
0404010,86032,34.959296,-110.332028
0404060,86033,36.728534,-110.24625
0404170,86332,34.418716,-112.710818
0404200,85546,32.83459,-109.718499
0404230,85284,33.33558,-111.946831
0404280,86403,34.497261,-114.331497
0404290,85339,33.362217,-112.167621
0404320,85326,33.380633,-112.486259
0404380,85340,33.491749,-112.356539
0404410,86432,36.904167,-113.928269
0404440,85323,33.431714,-112.290287
0404500,85016,33.51768,-112.045941
0404530,86018,35.262454,-111.949982
0404570,85631,32.597768,-110.630399
0404630,85653,32.453107,-111.20769
0404720,85138,33.054507,-112.041662
0404770,85736,32.06684,-111.317911
0404820,86333,34.400085,-112.241393
0404860,85930,34.074997,-109.856551
0404920,85617,31.599288,-109.673001
0404970,85201,33.4147,-111.829291
0405030,85539,33.408053,-110.836538
0405070,86326,34.7163,-112.0051
0405100,85139,33.056574,-112.270978
0405190,86440,34.91115,-114.599604
0405220,85347,32.751382,-113.969562
0405320,85540,33.040195,-109.32031
0405340,85342,33.8556,-112.6211
0405360,85701,32.22207,-110.973624
0405400,85009,33.436337,-112.115813
0405430,85620,31.33668,-109.9471
0405460,85361,33.781271,-112.525561
0405500,86025,34.927841,-110.142613
0405530,85621,31.34043,-110.940661
0405640,85623,32.6079,-110.7607
0405670,85013,33.488106,-112.088439
0405730,85360,34.70396,-113.610355
0405760,85553,33.935969,-111.313195
0405820,86040,36.912039,-111.459191
0405850,85343,33.34977,-112.678254
0405880,85615,31.381023,-110.205917
0405930,85032,33.623607,-112.014406
0405980,85344,34.142342,-114.28917
0406000,85624,31.539706,-110.7493
0406030,85624,31.5397,-110.7493
0406070,85541,34.237298,-111.33086
0406120,86434,35.534394,-113.42552
0406150,85625,31.901534,-109.823731
0406210,85037,33.490548,-112.255485
0406250,85306,33.61161,-112.195131
0406300,85006,33.46879,-112.063941
0406330,85012,33.502319,-112.074283
0406360,85141,32.717425,-111.497553
0406440,85543,32.893138,-109.823311
0406510,85544,34.3867,-111.457
0406580,85929,34.149616,-109.966544
0406630,85627,31.998745,-110.286114
0406730,86301,34.542364,-112.465268
0406740,86512,35.199243,-109.313632
0406780,85334,33.613766,-114.509276
0406810,85142,33.233678,-111.646963
0406850,85137,33.06486,-110.912203
0406870,86514,36.962781,-109.381753
0406900,85145,32.5689,-111.3453
0406930,85701,32.22207,-110.973624
0406960,85550,33.355284,-110.452218
0407020,85043,33.434192,-112.169713
0407080,85042,33.391668,-112.065563
0407130,85938,34.124765,-109.275323
0407170,85354,33.492036,-112.87243
0407200,85147,33.081692,-111.761762
0407240,85546,32.828101,-109.715383
0407300,85629,31.958448,-110.976581
0407380,85633,31.490175,-111.540884
0407430,85632,32.26649,-109.22319
0407500,85621,31.387854,-110.871934
0407520,85648,31.504595,-111.01439
0407530,85131,32.75915,-111.557231
0407570,85251,33.49282,-111.918581
0407630,86337,35.330479,-112.874609
0407680,85333,32.85971,-113.210951
0407700,85901,34.257283,-110.046749
0407750,85027,33.67039,-112.091591
0407770,86338,34.502052,-112.68717
0407820,85937,34.505487,-110.090134
0407860,85551,32.813596,-109.633035
0407890,85350,32.599249,-114.71454
0407920,85611,31.657589,-110.601413
0408020,85630,31.905783,-110.2196
0408080,85936,34.501219,-109.384627
0408130,85172,32.876146,-111.963001
0408170,85706,32.13681,-110.937831
0408230,85173,33.27869,-111.111254
0408280,85749,32.24982,-110.755421
0408310,85282,33.394695,-111.925309
0408340,85283,33.364215,-111.950294
0408410,85552,32.849463,-109.758652
0408430,85337,32.92018,-112.890821
0408460,86321,34.421427,-112.915782
0408490,85353,33.455476,-112.260923
0408520,85353,33.449897,-112.269389
0408550,85131,32.785035,-111.621004
0408600,85638,31.716294,-110.059478
0408640,86436,34.772306,-114.480588
0408680,86045,36.138784,-111.239148
0408800,85719,32.22216,-110.955811
0408820,85353,33.411016,-112.256512
0408850,85641,32.0136,-110.6986
0408880,86434,35.487341,-113.568388
0408910,85610,31.685904,-109.681695
0409030,86332,34.283104,-112.54949
0409060,85304,33.604407,-112.159394
0409090,85356,32.672384,-114.141427
0409120,85357,33.824476,-113.540768
0409160,85941,33.825494,-109.977253
0409190,85390,33.968197,-112.728728
0409250,85643,32.259141,-109.841826
0409310,86046,35.24441,-112.193071
0409360,86305,34.647517,-112.501065
0409390,85008,33.454591,-112.0162
0409430,86504,35.759008,-109.053455
0409460,86047,35.027656,-110.692578
0409510,86332,34.274358,-112.749703
0409540,85554,34.100728,-110.965402
0409570,86438,34.87337,-114.149251
0409600,85364,32.716325,-114.625499
0409630,85364,32.670152,-114.633814
0409731,85201,33.412538,-111.864586
0409733,86336,34.862702,-111.766417
0409734,85007,33.449033,-112.092707
0500001,72042,34.271856,-91.350412
0500002,71701,33.632214,-92.718252
0500005,72682,36.177244,-93.017103
0500006,71671,33.618417,-92.068285
0500008,71923,34.120178,-93.055375
0500009,72422,36.419184,-90.580056
0500011,72127,35.159428,-92.650335
0500012,72437,35.82161,-90.453252
0500013,71655,33.60729,-91.815841
0500014,72928,35.306865,-93.919966
0500015,72150,34.309939,-92.398572
0500016,72443,36.193398,-90.393772
0500017,72450,36.056965,-90.50541
0500018,71801,33.639886,-93.596985
0500019,72501,35.776238,-91.64655
0500020,72568,35.547101,-91.624886
0500021,72517,36.154832,-91.923646
0500022,72556,36.055816,-91.895611
0500023,72112,35.601469,-91.272273
0500024,71601,34.223346,-92.011788
0500025,71603,34.218872,-92.083329
0500026,71601,34.2242,-92.004721
0500027,72476,36.063991,-90.965065
0500028,71667,33.942007,-91.840059
0500029,72315,35.961072,-89.965828
0500030,71858,33.591551,-93.295782
0500031,71701,33.543721,-92.881113
0500032,71720,33.728582,-92.620611
0500033,72342,34.545359,-90.619501
0500034,72432,35.582213,-90.717446
0500035,72203,34.752798,-92.303108
0500036,72205,34.751889,-92.2987
0500037,71841,34.171998,-94.315575
0500039,72730,36.042529,-94.253134
0500040,72012,35.070905,-91.880109
0500041,72842,35.108888,-93.524271
0500042,71646,33.22389,-91.796221
0500043,72653,36.3327,-92.4033
0500044,71753,33.279214,-93.222572
0500045,72395,35.612581,-90.106985
0500046,72442,35.879312,-90.15645
0500047,72472,35.673161,-90.5186
0500048,72354,35.610312,-90.341965
0500049,71832,34.03706,-94.347881
0500051,72372,34.969504,-90.904465
0500052,71730,33.218546,-92.614431
0500053,72913,35.381359,-94.374706
0500054,72104,34.378662,-92.821865
0500055,72756,36.307773,-94.132867
0500056,72145,35.255923,-91.714753
0500057,71913,34.511801,-93.119103
0500058,72019,34.575767,-92.58791
0500059,72113,34.865497,-92.403858
0500060,72601,36.247827,-93.110169
0500061,72434,36.204336,-91.180089
0500062,72342,34.523158,-90.589191
0500065,71845,33.36166,-93.578444
0500066,72160,34.473034,-91.539749
0500067,71665,33.954667,-92.187596
0500068,71740,33.099026,-93.458329
0500070,72562,35.719505,-91.446303
0500071,72469,35.965189,-91.322402
0500072,72628,35.825827,-93.208043
0500073,71953,34.637079,-94.206826
0500074,72205,34.750908,-92.387484
0500075,72335,35.041617,-90.767771
0500076,72675,36.028463,-92.798476
0500078,72730,36.108703,-94.145933
0500079,72853,35.01082,-93.2732
0500080,72315,35.89946,-89.919251
0500081,72701,36.0567,-94.1927
0500082,72476,36.062893,-90.955259
0500389,72201,34.741916,-92.271912
0500390,72203,34.741916,-92.271912
0500394,72211,34.739703,-92.395167
0500398,72201,34.745887,-92.266116
0500402,72076,34.868155,-92.108812
0500405,71973,34.29803,-94.336508
0500406,71601,34.228243,-92.010014
0500407,72209,34.687069,-92.308361
0500408,72206,34.734999,-92.289956
0500409,72712,36.361985,-94.228119
0500411,72209,34.674032,-92.345821
0500413,72214,34.791306,-92.291749
0500417,72712,36.383173,-94.170616
0500418,72917,35.391497,-94.419365
0500419,72076,34.868322,-92.12511
0500420,72209,34.68375,-92.323315
0500421,72206,34.726001,-92.2948
0500423,71603,34.189563,-92.022917
0500424,72204,34.728938,-92.314558
0500425,72211,34.781136,-92.274917
0500426,72713,36.3173,-94.344193
0500427,72204,34.151649,-92.017623
0500428,72653,36.320456,-92.388595
0500429,72210,35.172021,-92.729549
0500430,71801,33.64103,-93.596413
0500431,72501,35.79341,-91.616638
0500432,72556,36.0532,-91.896343
0500433,72112,35.640504,-91.190576
0500434,71601,34.211583,-92.028376
0500435,71953,34.59119,-94.220161
0500436,72801,35.25782,-93.116734
0500437,72455,36.239839,-90.951158
0500438,71832,34.043368,-94.36724
0500439,72301,35.145384,-90.222865
0500440,72113,34.823034,-92.347151
0500441,72762,36.191552,-94.164674
0502250,72921,35.48971,-94.211081
0502280,72611,36.2915,-93.295
0502430,71923,34.120516,-93.054877
0502550,72310,35.91665,-89.80028
0502580,71822,33.671376,-94.121161
0502610,72823,35.244891,-92.938086
0502670,72006,35.2799,-91.3654
0502700,72010,35.312731,-91.571374
0502730,72355,34.552303,-90.76741
0502790,72011,34.553522,-92.51083
0502820,72411,35.74775,-90.566336
0502880,72012,35.066376,-91.895838
0502960,72015,34.56084,-92.591021
0503030,72751,36.450341,-94.123455
0503060,72712,36.3862,-94.2146
0503090,72601,36.314133,-93.016648
0503150,72616,36.368872,-93.575161
0503240,71929,34.315508,-93.174863
0503300,71825,33.874753,-93.572541
0503320,72315,35.9323,-89.9069
0503420,72644,36.4049,-92.9089
0503450,72927,35.14489,-93.926201
0503480,72020,35.425623,-91.459602
0503630,72021,34.87747,-91.195301
0503640,72417,35.90776,-90.582401
0503690,72022,34.598589,-92.490163
0503710,72447,35.888965,-90.351228
0503750,72023,34.975357,-92.007637
0503770,71960,34.419957,-93.631236
0503840,72519,36.117589,-92.136175
0503960,72024,34.787143,-91.739495
0504020,72404,35.856332,-90.802889
0504050,72521,35.952388,-91.550629
0504080,72932,35.57624,-94.368661
0504110,71854,33.373426,-93.874308
0504170,72081,35.357721,-91.677761
0504200,72933,35.2967,-94.0444
0504350,72029,34.69535,-91.307401
0504370,72461,36.263324,-90.29993
0504380,72830,35.460615,-93.482677
0504410,72031,35.58759,-92.460601
0504560,72523,35.66423,-91.84671
0504590,72034,35.0921,-92.4572
0504680,72626,36.27908,-92.520506
0504740,72928,35.308336,-93.917603
0504800,71635,33.132746,-91.961098
0504860,71901,34.503181,-92.990116
0504890,72833,35.051178,-93.392092
0504930,72834,35.220199,-93.153362
0504980,72722,36.3332,-94.44557
0505170,71638,33.523118,-91.428739
0505190,72040,34.977896,-91.499066
0505340,71833,34.119131,-94.030353
0505410,71602,34.240702,-92.055563
0505430,72837,35.39706,-93.114521
0505470,71655,33.59118,-91.807661
0505500,71639,33.886181,-91.485168
0505550,72331,35.276913,-90.448775
0505580,72016,34.999125,-92.632631
0505680,71730,33.21354,-92.665201
0505760,72727,36.005279,-94.007772
0505850,72046,34.5426,-91.954555
0505970,72632,36.38185,-93.730621
0506060,71701,33.58706,-92.838801
0506090,72730,36.041261,-94.253553
0506120,72701,36.05981,-94.174071
0506150,72634,36.2796,-92.5987
0506210,71742,33.816198,-92.414408
0506240,71836,33.714208,-94.395676
0506270,72335,35.011481,-90.796272
0506330,72901,35.350878,-94.411392
0506360,71837,33.262274,-93.88181
0506420,71901,34.574088,-92.991861
0506540,72734,36.2661,-94.4862
0506630,72104,34.455098,-92.730472
0506690,71921,34.287337,-93.511691
0506840,72736,36.4204,-94.4476
0506870,72638,36.328128,-93.431408
0506900,72058,35.2302,-92.3892
0506930,72737,35.994602,-94.173694
0506990,72936,35.2184,-94.2561
0507110,71743,33.9101,-93.1871
0507140,72061,35.324054,-92.32412
0507170,72937,35.187004,-94.409227
0507230,71744,33.53745,-92.462771
0507290,71701,33.651414,-92.779548
0507320,72015,34.507794,-92.643645
0507350,72432,35.559924,-90.723999
0507380,72601,36.229552,-93.112577
0507530,72064,34.784249,-91.580047
0507560,72543,35.496087,-92.040422
0507620,72843,35.46905,-92.975231
0507680,72342,34.540258,-90.620948
0507710,71647,33.452086,-92.170349
0507740,72324,35.404243,-90.807384
0507770,72542,36.262868,-91.534089
0507840,71801,33.6679,-93.5916
0507860,71842,33.938087,-94.351648
0507890,71913,34.4979,-93.061
0507920,71949,34.701022,-93.061506
0507990,72433,36.05097,-90.981693
0508040,72301,35.143731,-90.193902
0508130,72740,36.087,-93.74
0508240,72641,36.004821,-93.190901
0508280,72401,35.81686,-90.708361
0508340,71749,33.0215,-92.7262
0508400,72143,35.253958,-91.689998
0508490,71950,34.248462,-93.640202
0508610,71964,34.44311,-93.210381
0508640,71653,33.322311,-91.283763
0508670,71901,34.4707,-93.000451
0508700,72846,35.435154,-93.397136
0508730,72941,35.3337,-94.1743
0508940,72744,35.955556,-94.422801
0509000,72201,34.74966,-92.279421
0509060,72086,34.778713,-91.904267
0509150,72943,35.1502,-93.798841
0509190,72104,34.445365,-92.835791
0509240,72104,34.3553,-92.805591
0509270,72554,36.490816,-91.541131
0509330,72944,35.06212,-94.247771
0509360,72360,34.7751,-90.7632
0509390,72364,35.20834,-90.202031
0509420,72365,35.527799,-90.420986
0509480,72650,35.909329,-92.660713
0509510,72366,34.559281,-90.911715
0509540,72106,34.959044,-92.424261
0509570,72444,36.418084,-90.898616
0509600,72101,35.26141,-91.198001
0509630,71654,33.626929,-91.400174
0509720,72556,36.061076,-91.908177
0509750,71953,34.58751,-94.239426
0509780,71851,33.878818,-93.920234
0509840,71655,33.608751,-91.814141
0509990,71957,34.557099,-93.63748
0510080,72111,35.226191,-92.13132
0510170,71956,34.575441,-93.180221
0510200,72560,35.860225,-92.084929
0510260,72946,35.630591,-94.171775
0510290,72947,35.500047,-94.055217
0510320,71958,34.0576,-93.6861
0510380,71852,33.94984,-93.850191
0510410,72027,35.36965,-92.563632
0510440,72401,35.8129,-90.65
0510560,72658,36.1972,-92.2671
0510680,72114,34.7794,-92.264581
0510920,72662,36.448833,-93.196179
0510950,72370,35.706061,-90.011707
0510980,71941,34.23983,-92.964081
0511010,72949,35.49262,-93.842019
0511070,72121,35.429204,-91.835168
0511130,72855,35.292464,-93.706938
0511220,71730,33.168107,-92.721577
0511340,72126,35.00074,-92.798671
0511370,72454,36.381729,-90.185823
0511610,72455,36.279454,-90.98332
0511700,72858,35.2472,-93.049281
0511730,72128,34.32428,-92.641531
0511760,72753,35.9838,-94.3173
0511820,71857,33.791053,-93.37645
0511850,72216,34.6724,-92.2564
0511880,72131,35.37883,-92.222098
0511970,72756,36.33309,-94.121921
0512000,72137,35.334669,-92.071599
0512060,72801,35.26999,-93.136101
0512090,72576,36.355593,-91.816286
0512180,72863,35.361358,-93.541073
0512210,72143,35.254661,-91.741016
0512420,72153,35.659621,-92.313014
0512450,72761,36.177234,-94.554843
0512480,72434,36.200319,-91.185881
0512510,71762,33.36385,-92.724371
0512520,72110,35.150778,-92.736542
0512540,72501,35.701562,-91.631061
0512570,72013,35.429264,-92.387714
0512630,71801,33.58436,-93.651823
0512660,72764,36.18751,-94.137601
0512930,71765,33.106404,-92.355626
0512960,72160,34.484471,-91.559814
0513080,72450,36.06567,-90.557281
0513110,71854,33.455758,-94.030052
